read_name,read_len,start_time,barcode,best_reference,ref_len,start_coords,end_coords,num_matches,mapping_len
6c9de5d6-9933-4e3c-82ad-a81e45c23540,490,2021-05-20T12:24:51Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,7304,7694,378,384
d46bd591-d7e8-477e-bf4a-354e41bb8b65,505,2021-05-20T12:24:51Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,16118,16510,351,380
09447b26-c71f-4cba-877e-af34e4c4a1e2,458,2021-05-20T12:24:51Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,21658,22035,343,350
c7cdfb11-454c-4166-bb30-27d4ac924577,543,2021-05-20T12:24:52Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,25900,26315,390,407
d023e869-67e5-48e0-9e6a-ceac3566ca01,492,2021-05-20T12:24:52Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,9476,9847,348,360
0991ffe4-5f0c-4d89-b399-35a655d660bc,346,2021-05-20T12:24:52Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,28282,28464,179,181
8300b4f7-dd52-4b61-b2e7-03e92b3969df,505,2021-05-20T12:24:52Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17381,17759,366,376
7d9b31b6-393b-4fef-bcf7-d8c8dd3a9c0a,504,2021-05-20T12:24:53Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,1573,1960,344,367
78d875b5-e13b-4429-90e6-c733f090659d,504,2021-05-20T12:24:53Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,18895,19292,386,391
4a29fd40-065f-4294-abed-638ece04b741,505,2021-05-20T12:24:54Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17966,18349,375,378
6a03df2c-c078-4cd9-a7cf-59d07013952c,538,2021-05-20T12:24:52Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,10665,11074,385,399
82b5394f-b4bc-4fba-b356-fa1a3e27f86d,489,2021-05-20T12:24:54Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,14581,14925,327,336
e6467ef9-c3c8-416f-bcd8-3f89fc899098,504,2021-05-20T12:24:55Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,4044,4425,361,372
7e53c0ec-6067-4496-907a-64ab76d1f66c,511,2021-05-20T12:24:56Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,23791,24170,364,373
f65cb710-3611-4dc0-a462-448011eb4285,657,2021-05-20T12:24:56Z,barcode15,?,29904,0,0,289,289
115827b4-1f55-472e-849e-f36c76d0fed9,479,2021-05-20T12:24:57Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,12110,12486,346,359
ca08de75-daa9-49b4-aef6-0ac677404229,508,2021-05-20T12:24:57Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,20793,21169,351,367
f162c14e-3460-4dee-a91d-15a5417cebda,490,2021-05-20T12:24:57Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,15827,16207,353,365
b705dd82-aec0-405b-824e-c610b329e482,523,2021-05-20T12:24:59Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,16748,17144,378,389
5fd3eb6a-8cff-4254-bb07-fef94742f947,498,2021-05-20T12:24:58Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,12417,12802,378,379
6d99b60d-ed30-451f-af1f-e07270ff9416,489,2021-05-20T12:24:59Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,4335,4689,330,340
c6e8481d-589e-4523-9053-624d6b5731af,510,2021-05-20T12:24:59Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,28991,29379,372,380
53416d73-756b-42dd-8a41-a66b6ada8e4a,518,2021-05-20T12:25:00Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,21356,21744,377,384
8925d294-31d3-4225-8336-21e7340f5613,495,2021-05-20T12:25:00Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,21074,21456,373,377
f8dea19a-74f5-4842-8b0c-50b2120fbe0c,512,2021-05-20T12:25:01Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,15827,16210,379,381
6b88bd20-ff81-46bc-9a18-2f9d61faa624,492,2021-05-20T12:24:59Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,15827,16201,335,356
01b61fcf-5f9b-4912-a3cf-61fb31191491,546,2021-05-20T12:25:01Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,20473,20890,400,413
02fabefa-1706-4df8-ab68-20f8d2c1dd9d,500,2021-05-20T12:25:02Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17064,17452,371,380
9a67adc9-90c9-4918-99d1-fd762a81918f,429,2021-05-20T12:25:02Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,22262,22591,307,312
7179a721-6ee3-455a-b5d3-36613495c927,475,2021-05-20T12:25:02Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,7339,7693,340,348
fcd6dddd-e3e5-43c0-8441-13bbe5e1e789,447,2021-05-20T12:25:04Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,25617,25947,302,316
194c5671-be4d-4627-a559-c119dc08a0ec,506,2021-05-20T12:25:03Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,11863,12250,378,381
bc19b17b-dde0-4299-ba77-e4f141963acc,480,2021-05-20T12:25:04Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,15827,16210,341,359
0d573c23-cd87-49b4-96b3-6d1d09a8c35c,512,2021-05-20T12:25:06Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,24988,25369,368,372
f8b8d0ca-bc61-4861-a3a5-c8cb48ba3651,519,2021-05-20T12:25:05Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,13613,13984,362,366
a6900d1b-4b43-4f8e-b447-7cdf516ed2d0,482,2021-05-20T12:25:06Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17711,18062,337,348
f41bc037-cf81-4b18-b266-a4976a5f8f9a,273,2021-05-20T12:25:05Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,30,76,46,46
e665d7e8-da7f-41eb-bca6-a038754afb39,500,2021-05-20T12:25:07Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,4939,5321,369,375
00c44d73-e39b-4373-be22-1dfa06e6402c,507,2021-05-20T12:25:07Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17674,18059,379,381
243ef074-42bf-4c47-afd7-85e4c991b954,511,2021-05-20T12:25:06Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,22258,22650,376,383
aadc9820-d5e9-4b7b-8739-cfbc05fdd2ae,522,2021-05-20T12:25:08Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,320,726,389,397
17bdad1e-cfd8-4fc1-9c2b-928a66b89196,448,2021-05-20T12:25:07Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,9800,10132,315,324
1bcaddb4-b774-4b6e-9d32-f676ea9b108a,515,2021-05-20T12:25:08Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,15477,15887,395,400
5f72a963-65cb-43dd-8aa4-6313c4d510bf,509,2021-05-20T12:25:08Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,28985,29372,370,382
2a7997ef-411d-452a-9af1-ef3bfafa3f62,522,2021-05-20T12:25:08Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,18909,19298,365,380
f9c06f5b-a201-4967-9d01-cba27833ce3a,509,2021-05-20T12:25:09Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,22515,22897,366,378
42d392c4-8a3e-4b84-bff4-f77cad81bf92,500,2021-05-20T12:25:09Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,4636,5017,364,375
1059df37-b4b7-46af-9d26-e0800e600642,514,2021-05-20T12:25:09Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,16118,16507,366,381
2b6fb683-2a3b-4d55-b976-46a48d586447,489,2021-05-20T12:25:10Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,28110,28464,333,348
a6db2225-9555-433e-b143-27a62cbf26f8,521,2021-05-20T12:25:10Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,25278,25673,386,392
2c31f6a4-08b6-4de5-8e23-5f04562977e9,500,2021-05-20T12:25:11Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,20171,20572,393,396
18ee1519-8c29-46b6-9838-fbba7d30e947,528,2021-05-20T12:25:12Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,25900,26315,395,406
203fadcf-7819-4378-bacd-b447e74fae54,461,2021-05-20T12:25:11Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,25601,25947,336,340
7838578b-d94a-48d0-b525-a465b0938b97,516,2021-05-20T12:25:11Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,15171,15560,381,384
a43d6c9f-6a32-4b35-b151-d57a47a20af6,541,2021-05-20T12:25:11Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,18253,18674,412,417
10798924-85b5-43a4-a4f1-63efcbf71842,497,2021-05-20T12:25:14Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,25602,25994,346,371
d22675e9-fb08-4e49-b840-f6dc375edca7,507,2021-05-20T12:25:13Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,19548,19939,369,381
5db9c006-393e-45f6-b09c-cbdb44452fee,490,2021-05-20T12:25:13Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,7304,7694,383,386
2276369c-a25c-4b6f-9c94-a7f1fa2e1fc4,498,2021-05-20T12:25:14Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,4636,5000,321,355
a465507e-eb84-4d95-8564-0efcbde7de59,271,2021-05-20T12:25:15Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,11555,11684,129,129
0769fbfd-2b6a-4d9e-896a-e5f773d4c2f5,494,2021-05-20T12:25:15Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,11863,12254,342,367
cd2ccec3-470b-4aab-97c4-d4a6ee2563f1,507,2021-05-20T12:25:13Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,28985,29378,378,386
c49cad7d-93ed-4045-bbfb-ee3f9594d1c4,495,2021-05-20T12:25:15Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,15173,15560,347,373
6885750d-08f0-4bb7-8e9e-4b36006b2ced,362,2021-05-20T12:25:16Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,28254,28464,195,207
48bdddae-1d65-4295-a1cb-0142160b0c35,502,2021-05-20T12:25:17Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,9476,9859,379,380
f27bf9c9-ff1f-4779-b521-1df33ed639eb,502,2021-05-20T12:25:17Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,3777,4164,358,367
8b1aeb7e-e914-4cfd-9549-9679b74f2d4a,465,2021-05-20T12:25:18Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,13009,13359,338,343
eb617932-ff4f-4da8-b1e4-44adbce6449b,520,2021-05-20T12:25:19Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,20171,20572,392,397
94341240-f22e-4acf-bc97-c9770d22cb0e,503,2021-05-20T12:25:18Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,16118,16510,365,378
e77adf46-1a68-4dfe-872b-b4c54f9e72b9,476,2021-05-20T12:25:17Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,14545,14927,352,368
0b4fcad4-b4ab-409a-b3fb-0b28a298efd8,523,2021-05-20T12:25:18Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,16416,16833,399,404
47420f99-34e7-4001-95da-3f4fc1fc7fe3,486,2021-05-20T12:25:19Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,4048,4421,336,351
91b32b0f-c5af-41ba-8571-074202c3729c,350,2021-05-20T12:25:18Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,28254,28462,187,192
0f4d8f8a-a981-4c81-9a8f-08ca6da4ffd4,503,2021-05-20T12:25:20Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,642,1017,353,361
a4bdda70-e0b5-4ea4-bc57-635cf2f8c9e0,499,2021-05-20T12:25:18Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,4053,4424,367,369
d55e5cc3-ad4f-4abd-b1b0-f229a8479b57,513,2021-05-20T12:25:19Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,5584,5958,359,365
b45af911-7acd-434e-8846-419063aafed3,466,2021-05-20T12:25:21Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,13043,13371,309,321
730f1cc6-1335-4680-8fbe-d054ff44355d,534,2021-05-20T12:25:22Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,320,726,385,399
d52bef20-a2cc-455b-83a8-ca272a77fe85,497,2021-05-20T12:25:20Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,13920,14299,346,362
c2e9f76b-2cdc-401c-8e56-8c54c9d7a91e,503,2021-05-20T12:25:22Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,20786,21169,371,377
b8f46977-61a2-4d82-b7eb-158b5d3cfd8e,468,2021-05-20T12:25:22Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17098,17447,340,348
e6cf97e6-2255-4635-9577-47aea4f11596,486,2021-05-20T12:25:24Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,21658,22038,320,348
5b898927-4cf6-4a1b-9885-19b765128809,496,2021-05-20T12:25:25Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17381,17755,357,368
e3893a14-3a73-462c-9a2b-0b7315da5c0c,510,2021-05-20T12:25:25Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,11863,12256,367,379
91a868b6-c17e-41f9-8974-24c8182b5085,512,2021-05-20T12:25:25Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,15176,15560,371,380
52d05a21-5443-4302-92ac-11d5fffb32ab,507,2021-05-20T12:25:25Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,26843,27226,366,376
801cb99c-748f-49ce-9fe8-0b1a8491b76a,500,2021-05-20T12:25:24Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,11000,11382,360,369
12953d80-1b55-499e-be2c-e6165ac235a8,488,2021-05-20T12:25:25Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,22263,22650,380,382
053b6183-13e4-4c03-a6a9-46161a21ecd6,519,2021-05-20T12:25:26Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,1579,1938,349,356
bc617a76-8163-4dd9-9f8b-25091cc143a3,515,2021-05-20T12:25:25Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,27163,27533,363,367
82e1b851-221a-4fcc-9755-ff3c78090e09,507,2021-05-20T12:25:26Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,1875,2264,376,380
abd50818-f96c-42f8-96a5-572c8a9aaf86,502,2021-05-20T12:25:27Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,24078,24468,373,379
978b4667-045e-4b4e-ad99-99d5f7403c6e,521,2021-05-20T12:25:26Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17064,17400,327,334
8d99e1ae-9e0a-4caa-944b-02a91493d626,521,2021-05-20T12:25:26Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,27446,27854,393,400
1caffdca-eb39-465f-81d4-7a9425e3cc60,498,2021-05-20T12:25:26Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,11317,11691,345,356
e61091c5-c711-4ad1-991a-149508c8f518,452,2021-05-20T12:25:27Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,3170,3489,293,306
0b941831-beba-479f-89c1-02dca00acbd9,361,2021-05-20T12:25:29Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,28254,28464,201,207
7a3a9306-e1d2-4704-97f2-c9fa4eec8ac1,515,2021-05-20T12:25:28Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,7942,8341,381,392
90762a1b-6586-4619-a54c-4ac4850cc5a4,504,2021-05-20T12:25:29Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,26520,26911,350,371
5a45c790-a335-4628-bf27-5472a02847e4,532,2021-05-20T12:25:30Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,6472,6873,385,397
6e05f19e-a234-4d89-91cd-880693941152,516,2021-05-20T12:25:29Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,27163,27533,339,353
968db6e0-fdc5-4fa9-9395-af82e81bcdfe,504,2021-05-20T12:25:30Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,18899,19298,354,382
437034e0-c930-434f-a883-7fe0f0149f3a,493,2021-05-20T12:25:30Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,14216,14601,352,363
56511abb-8b6a-4313-841c-83ac103b7a9e,509,2021-05-20T12:25:30Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17381,17759,358,375
793e981f-6e53-445f-b492-776f22f30a45,497,2021-05-20T12:25:30Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,21669,22038,345,353
dbb30f1b-4d1f-4278-8ce1-c00336edf3b9,496,2021-05-20T12:25:30Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,14864,15247,377,378
b34fc753-7e67-4bcf-a25f-51ab5bd4dab8,493,2021-05-20T12:25:31Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,9477,9859,370,374
03f63454-64ba-428e-b70a-18b5911b0486,487,2021-05-20T12:25:31Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,28691,29057,348,357
003d0aed-20c7-4ceb-be67-8cfb1c33981c,517,2021-05-20T12:25:31Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,1875,2264,373,383
4d434872-ebc9-4487-90e6-681c7bf90171,548,2021-05-20T12:25:31Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,18253,18674,400,410
cc800f17-5251-4800-8347-ba464833a8ca,507,2021-05-20T12:25:31Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,19548,19939,376,382
c73c22fb-36bc-4070-9d3d-c7a5043e856e,501,2021-05-20T12:25:31Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17381,17760,358,369
d707973c-7dd5-4010-a2fa-eb1d4e06fc59,500,2021-05-20T12:25:31Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,1898,2270,350,355
68ac74fa-44fd-4b0e-aa77-bbc6efa5557a,522,2021-05-20T12:25:31Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,23442,23848,395,400
d2f7e33b-ef5f-4c54-a621-125c3148fb02,346,2021-05-20T12:25:32Z,barcode15,?,29904,0,0,174,184
41421d2d-4c64-4378-bb3d-3751f262eba9,511,2021-05-20T12:25:33Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,20176,20572,380,389
564566d4-5ae5-4ca2-9927-ed5458af8881,519,2021-05-20T12:25:33Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,26200,26591,381,387
e9298763-664b-42da-a590-7c98ab3a7746,483,2021-05-20T12:25:33Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,2854,3210,345,347
97a9cb96-5348-45ae-9585-e4538eb5cf09,497,2021-05-20T12:25:34Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,14545,14927,367,372
acd10076-ee26-4799-b451-6655a1adab73,503,2021-05-20T12:25:34Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,7042,7415,363,366
ba5e7955-e9cc-451e-8100-32bf8abe3c6b,513,2021-05-20T12:25:34Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,29290,29688,365,378
9bd91b4a-d37d-4130-95b8-96f61347463e,491,2021-05-20T12:25:35Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,642,1028,368,373
42dcdd9c-4697-41c1-a029-822341347fc5,501,2021-05-20T12:25:34Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,4044,4425,364,375
0ead5783-4c51-4a32-a02e-285fafd0e3a9,513,2021-05-20T12:25:35Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,319,726,384,391
87558c94-3d19-4609-b94f-50172c89e896,496,2021-05-20T12:25:35Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,6169,6548,366,374
e706f22f-95f1-4fb7-864d-0ea826baa97a,519,2021-05-20T12:25:36Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,11863,12256,375,382
5efd74a1-80a9-48fc-84ce-85e12bd4dd90,477,2021-05-20T12:25:37Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17088,17346,232,239
3c3cf81a-c831-4b13-b021-31a5b80665cc,497,2021-05-20T12:25:36Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,2503,2903,368,375
7901d708-c7df-4fae-bf53-87cab8311f69,512,2021-05-20T12:25:36Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17674,18059,375,384
cd38e303-3a0b-4d9b-ae1a-8964e6967e09,505,2021-05-20T12:25:36Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,12417,12801,360,374
aeb92987-6f84-4f19-b306-355b3b30580e,506,2021-05-20T12:25:36Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,11306,11690,359,371
6a029520-2193-430d-9699-8368753cfc05,538,2021-05-20T12:25:36Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,18253,18674,409,412
ff1cf982-13ab-4a34-936d-addde24b7763,507,2021-05-20T12:25:36Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,12110,12490,360,376
b93ee1be-7166-4fcf-b8f8-7668702ce6c9,499,2021-05-20T12:25:38Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,11306,11693,368,376
562fa594-9f1d-4ee1-b751-54cbacdfaf58,508,2021-05-20T12:25:38Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,1868,2262,355,380
4d11c941-cc36-47f5-9afe-c020d9822237,491,2021-05-20T12:25:37Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,12134,12486,340,344
b2233249-d9b0-4f91-b71c-7dbec18509f3,518,2021-05-20T12:25:37Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,20171,20572,385,391
5084ce1f-6e41-4f9a-8e39-1b6dd7c6a125,508,2021-05-20T12:25:38Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,25279,25662,375,381
e9b0cb4e-a96b-4d2f-89ba-45daacd9b3ce,513,2021-05-20T12:25:39Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,943,1336,373,383
32eac462-bc01-4453-8bf5-fa4a4be5b469,510,2021-05-20T12:25:40Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,24978,25369,380,387
7875f6c4-5f28-4db5-90ed-9184393be0b2,502,2021-05-20T12:25:41Z,barcode15,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,8888,9267,370,375
