read_name,read_len,start_time,barcode,best_reference,ref_len,start_coords,end_coords,num_matches,mapping_len
cfca3cb7-d735-498f-8a4b-38f492aa7d08,501,2021-05-20T12:25:29Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,4044,4425,352,373
3772f5e7-0076-47f5-96f1-c974bc4496ad,518,2021-05-20T12:25:29Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,2182,2592,397,400
9b4f45be-ace0-4f7b-8839-b39dbb24ba5f,492,2021-05-20T12:25:29Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,13007,13385,362,369
ddc3873c-e94e-4bd8-b5c6-d4eb5d0e6d06,509,2021-05-20T12:25:28Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,15477,15868,363,377
785bdb13-7667-4553-b5f7-73b912b39ed6,499,2021-05-20T12:25:30Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,1573,1963,371,376
d31b15d4-8e6a-4830-90de-9a518f0d85a7,497,2021-05-20T12:25:30Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,9481,9858,360,368
a852dbe8-e8f0-446b-bc87-e901eeef28f8,494,2021-05-20T12:25:30Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,7304,7694,351,370
feed5259-0fe3-46b8-b07b-e0e07a3a2a22,523,2021-05-20T12:25:32Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,6466,6872,375,391
3a83421a-0bab-462f-b4a9-7ae1691f8b9c,510,2021-05-20T12:25:31Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,13007,13399,376,385
b1ca5884-caba-43e6-bed4-d35fa18e980a,506,2021-05-20T12:25:32Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,26197,26591,379,389
e0818edd-f308-4dc1-bc92-f23a9d2e2617,489,2021-05-20T12:25:32Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,28985,29380,380,384
8bcfeca8-46be-4f84-8a20-d142646c53bd,519,2021-05-20T12:25:33Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,15477,15887,394,401
8fc5c84b-5a6d-415c-9c12-5ca94f41c4c3,488,2021-05-20T12:25:33Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,18596,18958,342,356
d5dfe144-b450-4c02-bdc8-309f7546e8f4,498,2021-05-20T12:25:35Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,19554,19939,355,366
52fa5311-3e7a-4891-b3f8-d7357d2fdc0c,528,2021-05-20T12:25:34Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,1242,1652,373,391
802c5b18-e985-479b-be17-79979426d548,502,2021-05-20T12:25:34Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,22262,22650,371,377
96949ee7-e146-4a24-a09e-776a9ff2b43e,527,2021-05-20T12:25:34Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,16748,17153,391,402
2c685597-ec90-4527-862e-dc72050e512d,505,2021-05-20T12:25:34Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,13918,14299,370,375
15bc2c3f-e8e4-4b66-96cd-8160347d589a,517,2021-05-20T12:25:35Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,4294,4689,381,390
c7da630b-4d77-49de-9b5e-6526646bfcad,500,2021-05-20T12:25:34Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,3461,3854,363,380
01d28ccf-67e9-4261-bde8-8a47b92fdd11,491,2021-05-20T12:25:35Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,12110,12490,360,368
6ca2f7e6-b02d-4e71-b469-9b16542b906d,502,2021-05-20T12:25:35Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,14864,15247,367,380
1cb289a5-4681-4102-95cd-b82caf480b0f,493,2021-05-20T12:25:36Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,15827,16210,345,362
c5087b10-b09d-486d-956e-d4a601e3e997,505,2021-05-20T12:25:36Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,21960,22346,374,381
032189c3-a427-4782-bf9c-47f1fc86d6b6,502,2021-05-20T12:25:35Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,12110,12490,364,376
20bde4ee-5fe0-4ce0-8f7a-54b066a7ce0c,418,2021-05-20T12:25:36Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,10850,11042,191,191
d8b35f76-8c16-4cdf-a598-8a76e3954d27,497,2021-05-20T12:25:37Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,5563,5958,347,371
9fa36de7-27fe-4a46-b09d-81cb57201e55,503,2021-05-20T12:25:37Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,3770,4164,380,385
5a67c8b8-b2dd-4f9d-9934-4376291f5c40,468,2021-05-20T12:25:38Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,15827,16205,332,346
47fbfced-0125-415b-80b3-5660a4a54508,494,2021-05-20T12:25:39Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,14545,14927,365,371
3a903d08-d0e3-4be6-8010-e0b30dc08327,521,2021-05-20T12:25:38Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,27446,27851,394,401
ef6ef673-898a-41cb-a446-d6a8ae803d66,502,2021-05-20T12:25:37Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,11863,12252,356,371
34f2defc-4443-4833-8737-36ec3d616751,522,2021-05-20T12:25:40Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,6466,6873,390,402
b636e5a6-49e1-4b17-b5f2-46a5fa583117,517,2021-05-20T12:25:39Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,1875,2263,381,386
52810012-4460-47fc-b169-f431d9fe47c5,502,2021-05-20T12:25:38Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,9209,9583,360,369
6ebd6aa9-a41c-46cf-b026-7f30043313c8,496,2021-05-20T12:25:39Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,9783,10171,370,376
e9af8251-9a8c-4ee8-a235-ada80ef8bc9b,499,2021-05-20T12:25:40Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,15171,15560,362,382
1d6db3d2-2de2-4f22-90ce-d463a08748d6,519,2021-05-20T12:25:40Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,4294,4689,387,393
1f03f3bf-6187-4e28-9453-8343cf7a2421,508,2021-05-20T12:25:42Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,1573,1964,379,380
2e92030c-5183-4a33-96f2-4aa78e1aa3c1,504,2021-05-20T12:25:42Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,3143,3529,366,375
be6c0b7c-eab3-4695-a24a-48de077901c4,656,2021-05-20T12:25:42Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,25344,25652,294,297
5e34dda5-a513-4038-a320-975e1de5b649,492,2021-05-20T12:25:44Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,14553,14927,360,366
9f88b8fb-1b97-42e4-a722-d2147b5fb8f0,509,2021-05-20T12:25:43Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,4296,4689,388,389
33aadedf-927d-4942-a2f9-74ad1cc29b93,484,2021-05-20T12:25:43Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,24697,25076,354,359
12ca0c03-87b2-47ec-8b32-26e0d5e60221,494,2021-05-20T12:25:43Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,5257,5631,340,353
c85d186f-ddb8-452f-a32e-de115291d886,484,2021-05-20T12:25:44Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17069,17442,350,361
d6126c5f-bcd9-4466-95e6-bcbe9cb4e957,484,2021-05-20T12:25:43Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,4044,4425,349,360
2db11cba-d4c1-4229-9b10-491f88945ea7,495,2021-05-20T12:25:43Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,10075,10460,362,372
2752cec2-2633-4bd6-8261-4b302729a59d,496,2021-05-20T12:25:46Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,21960,22349,370,380
5f8411f5-b455-4aa3-be0b-bcd57a0229b4,496,2021-05-20T12:25:46Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,3770,4164,366,376
3462703d-3acf-4b07-99f5-3f22d6f7abfc,520,2021-05-20T12:25:46Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,28985,29379,390,393
6ec166fd-dd8d-4071-8535-8abfa8497912,485,2021-05-20T12:25:46Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,14545,14927,363,367
bdbf487d-e228-443c-88c9-6dba907019e6,520,2021-05-20T12:25:46Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,10361,10756,379,389
8c03dcf9-ae3e-4be7-8dd7-2952e66571ad,502,2021-05-20T12:25:46Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,21960,22346,364,379
ba290b4f-f13f-4aaf-b060-32ef2cab2d7c,527,2021-05-20T12:25:46Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,9476,9859,367,373
70796f2e-540c-4db6-8188-6701379bfaa9,502,2021-05-20T12:25:46Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,6167,6548,363,372
f85fc625-d904-4707-86c9-29e9f8a2d743,488,2021-05-20T12:25:48Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,18596,18952,332,350
6cc493c1-f505-406a-b3db-712673a995d1,484,2021-05-20T12:25:47Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,11306,11693,371,378
9cb549f1-e129-462e-9f94-253b95d2da05,490,2021-05-20T12:25:48Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,28993,29379,328,355
9efc00f5-146c-403c-bb3a-37209cfb6c94,492,2021-05-20T12:25:46Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,7626,7990,358,361
93fd9d32-eab1-480d-b1c2-c40cadda49ca,483,2021-05-20T12:25:47Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,18307,18674,353,362
f36a1091-668e-4535-ba3c-5d42cdee86e9,503,2021-05-20T12:25:50Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,11558,11949,362,377
86cb5166-de83-4541-89b4-3f11e5da74cb,502,2021-05-20T12:25:48Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,15827,16210,334,361
b9a68289-d2c5-4036-b3b0-0da0f1930c2d,484,2021-05-20T12:25:48Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,24696,25076,376,379
e8a154c4-ea18-48a0-950e-f65c003de8da,506,2021-05-20T12:25:49Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,9476,9859,377,380
e72901a7-939f-4292-a6b1-b14d767db509,514,2021-05-20T12:25:49Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,1879,2270,357,383
14347716-e688-4c66-b1e0-8a17047e4859,506,2021-05-20T12:25:48Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,6174,6548,359,366
504de259-7605-4bfa-b9e0-2c39ae0493ce,497,2021-05-20T12:25:48Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,23788,24170,346,371
06a711fa-9e3c-4b32-a1b1-9216a782991d,504,2021-05-20T12:25:50Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,25278,25673,377,382
b1baba11-ec03-48cf-92b6-bdcd06a1dc8e,501,2021-05-20T12:25:49Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,26835,27215,362,371
fe73b378-ca82-43b1-a7cd-e7e8805ea987,505,2021-05-20T12:25:49Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17381,17761,371,378
aaa525d1-c5b8-449c-b68f-5769b8c212d4,512,2021-05-20T12:25:50Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,11863,12256,384,389
5e6eda7e-6b45-4dfc-9c35-f458a5a1cba0,506,2021-05-20T12:25:50Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,665,1028,339,354
bcff13f4-04c3-47d6-98e1-09b78969a3ea,512,2021-05-20T12:25:51Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,11306,11693,372,379
55d228ab-f93e-45d1-bf4b-9a49a50fdd39,500,2021-05-20T12:25:52Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,24696,25076,370,375
fad6f04c-d6ab-44c7-943e-a3268b272f3f,504,2021-05-20T12:25:52Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,1875,2265,368,381
3eefd8f1-3909-4bb1-ad1c-8516ffc47dda,503,2021-05-20T12:25:52Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,14864,15247,371,377
75ca76f3-624b-482a-8165-e98c3f5d0452,510,2021-05-20T12:25:52Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,25278,25673,384,385
820fb64a-5f80-4c87-b044-b2ec341e0443,472,2021-05-20T12:25:53Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,21658,22038,362,367
a2980248-8d02-4217-8553-730af1438eb4,502,2021-05-20T12:25:51Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,21074,21456,372,376
7ef8af92-8e77-452a-90aa-cca9c5701bca,500,2021-05-20T12:25:51Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,5262,5645,363,369
a2c723b6-105c-4242-b010-69125f60b454,493,2021-05-20T12:25:52Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17381,17760,358,364
609144fe-30d4-466d-95cf-e6078ac4d810,539,2021-05-20T12:25:53Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,18253,18674,404,410
44bb80c7-ce51-4176-b985-a1bfa18fe417,502,2021-05-20T12:25:53Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,16118,16510,356,379
692a93eb-9768-4a46-ac10-9625d925d302,497,2021-05-20T12:25:53Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17064,17452,366,376
4da0727d-e98c-40cc-9a2c-ad40e7ff55e0,473,2021-05-20T12:25:55Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,12110,12490,331,349
c1cb0336-930e-4b41-a387-6320857a998f,485,2021-05-20T12:25:55Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,16118,16485,364,365
ec1d9f3e-9efc-4815-b563-c6fbb0ef18ec,541,2021-05-20T12:25:53Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,5563,5958,371,384
311d0b4f-674a-40fb-81aa-de2fe10c50f2,505,2021-05-20T12:25:55Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,13598,13984,372,376
636c28b8-9100-4a84-b0be-ed523be52801,511,2021-05-20T12:25:56Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17674,18062,362,374
83955900-6de3-492c-aec5-b386ba2d28c5,518,2021-05-20T12:25:54Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,1875,2264,383,388
aeff87bb-822f-4fcd-a243-38afb4ddd028,512,2021-05-20T12:25:57Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,2503,2903,386,393
4dbade03-5dde-4749-87e4-90cb6c09f0c2,506,2021-05-20T12:25:58Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,25279,25673,368,377
f8f6fe76-9e63-4500-b61e-c27458e9c0ff,508,2021-05-20T12:25:57Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,24088,24468,363,372
764db9d5-f59c-4c34-9ba9-54f1b9f70524,445,2021-05-20T12:25:57Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,22578,22904,294,315
43eff569-798b-438a-92d5-a6b5d01e2f6e,488,2021-05-20T12:25:57Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,20786,21169,356,368
1911871c-969d-4a6f-8004-174ca5dceb72,511,2021-05-20T12:25:57Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,4296,4689,378,385
2f18865d-1451-460c-8277-235e9e89ad02,492,2021-05-20T12:25:57Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,3145,3531,339,366
580702b9-5fb5-4782-88b9-24b6ed0d5388,493,2021-05-20T12:25:57Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,21078,21453,358,366
cdd49ea2-3b87-44a0-8c3b-036a8ef28efa,491,2021-05-20T12:25:58Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,13601,13984,367,374
f7ee77ca-919d-40be-9c25-9fed6160e1a9,477,2021-05-20T12:26:02Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,13611,13984,322,346
73db2cd2-5668-4ddf-9b23-c10c9500a404,226,2021-05-20T12:26:00Z,barcode28,*,0,0,0,0,0
b5307ffe-2075-4449-add3-1ff52e230001,495,2021-05-20T12:25:59Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,13319,13689,353,360
a63391cf-f9c4-4515-b48e-83235d26c763,504,2021-05-20T12:26:00Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,23788,24170,365,380
321e9aaf-32ea-43ec-8f86-d44808bdd76a,513,2021-05-20T12:26:00Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,23122,23523,381,391
c5a86e2a-0450-4fc7-8089-a583bacff963,505,2021-05-20T12:26:00Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17064,17452,375,386
32a3c9a3-5a6a-4d28-9a77-0b2f97acf4f8,507,2021-05-20T12:26:03Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,14207,14590,366,371
ad867708-a520-4d46-af2a-c6ea56140fbc,503,2021-05-20T12:26:04Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17674,18062,375,381
922248c3-8f17-4579-9259-277b3c6546a6,526,2021-05-20T12:26:02Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,15477,15886,402,407
c1454c2f-274b-4533-9543-7a4d8eba5832,505,2021-05-20T12:26:02Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,12710,13097,377,382
2bcb36dd-2f57-48b0-8a47-975c0bb30440,509,2021-05-20T12:26:03Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,25278,25669,373,384
58ac5441-ea5f-4112-b98a-5fa3cc8546ff,505,2021-05-20T12:26:02Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,26197,26591,384,385
b8bb8d6a-32e8-410f-9328-187e258d9e97,542,2021-05-20T12:26:03Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,18253,18674,399,409
d2f5b486-8d15-4986-86fe-b7ebf67a2362,537,2021-05-20T12:26:05Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,18253,18674,411,413
b604cf2b-a3b4-43f0-8d19-1aad80b334b5,495,2021-05-20T12:26:05Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,14545,14927,369,372
12824511-fd50-4f5d-b3ca-8705fbb92b26,512,2021-05-20T12:26:04Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,1573,1964,385,387
33d6dcc8-4f88-4d77-8a67-8b1335901f4a,448,2021-05-20T12:26:05Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,6211,6521,282,296
3ae6531e-01e6-4cd3-b565-6b2aacd1175c,484,2021-05-20T12:26:04Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,28127,28464,300,315
f4a1d0ae-5f0f-41b1-8ce6-936bcd7aad4c,495,2021-05-20T12:26:05Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,28985,29368,354,364
8300ec3b-b5bb-4d4b-9007-b509f9ffd3ad,461,2021-05-20T12:26:05Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,11350,11693,328,334
70a6d2a5-dc5b-48bb-b4b4-fd6cdcb8117f,522,2021-05-20T12:26:06Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,5577,5958,364,375
13829aeb-190b-414f-8151-d852354aaa19,499,2021-05-20T12:26:05Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,15171,15537,326,341
da4584bb-1d19-4f1f-95e8-35ae8749c8ea,205,2021-05-20T12:26:06Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,24078,24170,89,91
e6b8d4b0-b1d8-4823-911b-14584bb63d3a,503,2021-05-20T12:26:05Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,1574,1964,372,378
a7793020-cee5-4135-a5a7-bd1d15aac879,496,2021-05-20T12:26:05Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17064,17430,325,351
e6dc0266-c26c-4fc7-b801-7f81452d535a,508,2021-05-20T12:26:05Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,10075,10460,375,378
1cd2496a-7f0c-4122-86c8-f6f11735f148,499,2021-05-20T12:26:06Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,8888,9273,375,380
40dca3f3-9cf3-49d9-843e-97662bf467f2,503,2021-05-20T12:26:07Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,18596,18980,381,382
0f0ef933-fd44-4b31-b414-6113de965b63,512,2021-05-20T12:26:07Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,4296,4689,376,386
408b2957-d589-418e-97db-155784381e1e,518,2021-05-20T12:26:08Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,16118,16504,373,383
5a36eca3-8908-4f89-b5c5-b6d3009bc788,521,2021-05-20T12:26:06Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,18895,19298,395,402
5ca5794b-1c43-4f0f-82dc-4f00b721c77a,506,2021-05-20T12:26:07Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,3143,3531,381,387
6df07274-0306-46e0-9732-1d4760399734,490,2021-05-20T12:26:06Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,28081,28464,340,362
0914345b-4201-42bb-acbe-2e5b692bd5c2,502,2021-05-20T12:26:08Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,22263,22650,365,371
90bd1bef-3f57-431e-8323-349f38eaf9df,497,2021-05-20T12:26:09Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,5263,5643,344,359
0f791cba-6feb-43d5-883e-e249aeb42eb9,505,2021-05-20T12:26:08Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,11306,11693,377,379
a8f16845-ec35-4ae5-80e4-30f667b13638,277,2021-05-20T12:26:10Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,26467,26591,116,122
70b48977-da76-4f82-92d8-d8297e11be54,514,2021-05-20T12:26:09Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,18895,19298,389,395
121862a0-69bc-4956-8a1c-cea197399f36,497,2021-05-20T12:26:09Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,17064,17452,357,373
73513591-3382-4908-ad48-db83fbf234a8,509,2021-05-20T12:26:10Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,325,722,377,384
004a16de-411b-44a1-8ecb-4a0cb53d5353,495,2021-05-20T12:26:10Z,barcode28,nCoV2019|Wuhan-Hu-1|MN908947|China|Wuhan|2019-12,29904,7034,7414,364,370
